",",PUNCT
ngomnyaka,LOC
we-2008,PUNCT
inani,N05
leli,DEM01
lingezelelekile,V
lafika,V
eengidini,LOC
"ezili-12,4",REL
.,PUNCT
,
Ihlangothi,N09
elikhulu,ADJ05
lalokhu,DEM01
limphumela,V
wokukhula,V
kwezinga,N05
lokwamukelwa,V
kweMali,N09
yesiBonelelo,N
sabeNtwana,POS
",",PUNCT
esikhule,V
kusukela,V
kubazuzi,POS
abaziinkulungwana,LOC
ezima-34,REL
ngomnyaka,LOC
we-1999,P
ukuya,V
eengidini,LOC
"ezi-8,1",REL
ngomnyaka,LOC
we-2008,P
.,PUNCT
,
Njengomzamo,POS
wokufaka,V
isandla,N07
engenisweni,V
labantu,N02
abatlhagako,REL
",",PUNCT
isilinganiso,N07
ebegade,V
sibekiwe,V
samathuba,N06
womsebenzi,N03
ngokwe,REL
/,PUNCT
Hlelo,N
eLandisiweko,N
lemiSebenzi,N04
yesiTjhaba,N
ebegade,V
sisuka,V
kusigidi,N07
esisodwa,QUANT07
safikelelwa,V
ngomnyaka,LOC
we-2008,P
",",PUNCT
umnyaka,N
owodwa,QUANT03
ngaphambi,ADV
kwesikhathi,N07
esasibekiweko,N
ngokwegunya,POS
lamakhetho,N06
wonyaka,N11
ka-2004,POS
.,PUNCT
,
Lokhu,DEM01
kwaletha,V
ithemba,N05
lokobana,N
kuzakukghonakala,V
ukuthi,CONJ
ihlelo,N09
leli,DEM01
likhule,V
belibe,V
ngelingcono,ADV
.,PUNCT
,
Mayelana,N
nokutholwa,V
kwesizo,P
neendingo,ADV
qangi,N
zomphakathi,N03
",",PUNCT
iimbalobalo,V
ziyazikhulumela,V
.,PUNCT
,
Isibonelo,N07
",",PUNCT
izinga,N09
lokutholwa,V
kwamanzi,N06
ahlanzekileko,POS
likhuphuke,V
kusuka,V
ku-62%,PUNCT
ngomnyaka,LOC
we-1996,POS
ukuya,V
ku-88%,PUNCT
ngomnyaka,LOC
we-2008,POS
;,PUNCT
igezi,N
(,PUNCT
58%,PUNCT
ukuya,V
ku-72%,PUNCT
),PUNCT
;,PUNCT
ukukhanjiswa,N
kwendle,N09
(,PUNCT
52%,PUNCT
ukuya,V
ku-73%,PUNCT
),PUNCT
.,PUNCT
,
Ubufakazi,N14
bemali,N09
yezehlalakuhle,POS
bubonakala,V
ngokwenziwa,V
ngcono,A
kwemisebenzi,N04
yesizo,POS
lezamaphilo,LOC
.,PUNCT
,
AmaSewula,N
Afrika,LOC
angaba,V
yi-95%,PUNCT
njenganje,ADV
ahlala,V
eendaweni,LOC
ezingaba,V
makhilomitha,REL
amahlanu,ADJ06
eduze,V
nemiTholapilo,POS
;,PUNCT
begodu,ADV
sazisiwe,V
bonyana,CONJ
njenganje,ADV
yoke,QUANT04
imiTholapilo,N
inamanzi,N06
ahlanzekileko,POS
.,PUNCT
,
Umsebenzi,N01
wokuhlatjelwa,REL
kwabentwana,V
ukhule,V
bewayokufika,N
ku-85%,PUNCT
;,PUNCT
begodu,ADV
nokubikwa,V
kobulwele,V
bakamalalehlengezela,POS
kwehle,V
ngendlela,N09
ekarisako,REL
.,PUNCT
,
Godu,IDEOPH
sithintwa,V
kukobana,N
irhubhululo,N
ngeNtumbantonga,V
litjengisa,V
bona,CONJ
kunokunzinza,V
nokwehla,V
okuncazana,V
ezingeni,N05
lokuthelelana,V
ngobulwele,V
lobu,DEM01
.,PUNCT
,
Nasiragela,V
phambili,ADV
",",PUNCT
ihlelo,N09
lokwelapha,P
ngama-antiretroviral,REL
alisingilo,P
kwaphela,V
elikhulu,ADJ05
ephasini,LOC
;,PUNCT
kodwana,CONJ
liyakhula,V
ngeenkhathi,P
zoke,QUANT10
.,PUNCT
,
Kuneengulani,N
ezingaphezu,ADV
kwe-690,POS
000,REL
esele,V
zifakwe,V
ekwelatjhweni,LOC
ngama-antiretroviral,REL
soloko,M
ihlelweli,N
lasungulwako,POS
.,PUNCT
,
Eminye,ADJ04
imiTholapilo,POS
ayihlali,N09
ineenhlahla,N
ezitlhogekako,N
ngeenkhathi,P
zoke,QUANT10
",",PUNCT
abasebenzi,N02
abaneleko,N
",",PUNCT
nokunikelwa,V
kwangamalanga,N06
kweensetjenziswa,N
ezizindingo,P
qangi,N
",",PUNCT
ezifana,V
namanzi,N06
ahlanzekileko,POS
negezi,P
.,PUNCT
,
Kwezinye,POS15
iindawo,LOC
zomphakathi,N03
",",PUNCT
ukuphatha,V
kusezingeni,N05
eliphasi,V
begodu,ADV
ukuziphatha,V
nemikghwa,P
yabasebenzi,N02
ifuna,V
ukulungiswa,V
.,PUNCT
,
Kwezefundo,POS
",",PUNCT
sibone,V
ukwehla,V
kwezinga,N05
labafundisi,N02
:,PUNCT
Izinga,N09
labafundi,N02
;,PUNCT
pheze,ADV
indlela,N09
iyafana,V
yokutloliswa,POS
kwabafundi,N02
eenkolweni,LOC
zamazinga,N06
aphasi,LOC
;,PUNCT
nokwenziwa,V
ngcono,A
kwezinga,N05
labantwana,N02
abaphumelela,V
esifundweni,N07
seembalo,POS
",",PUNCT
lapha,CONJ
bengidzubhula,V
iimbonelo,N
ezimbalwa,REL10
kwaphela,V
.,PUNCT
,
Kusesenjalo,COP
",",PUNCT
imizamo,N04
yokwenziwa,V
ngcono,A
kwemithangalasisekelo,N
yeendaweni,POS
ezitlhagako,P
sele,N
yenziwe,V
.,PUNCT
,
Siyazi,V
ukobana,CONJ
isibalo,N07
sabafundi,N02
abalisa,V
isikolo,N07
bangakaqedi,V
",",PUNCT
khulukhulu,N
eenkolweni,LOC
zamazinga,N06
aphakamileko,N
nemayunivesithi,REL
siphezulu,ADV
ngendlela,N09
engamukelekiko,POS
.,PUNCT
,
Begodu,ADV
ihlelo,N09
lezefundo,POS
lisazokukhiqiza,V
amakghono,N
aqakathekileko,REL
atlhogwa,V
mphakathi,N03
.,PUNCT
,
Nangingezelelako,V
",",PUNCT
isiqhelo,N
semiphumela,N04
mayelana,N
nokufundisa,V
nokufunda,V
sitjengisa,V
ukuragela,N
phambili,ADV
kokuhlukaniswa,V
kwabantu,N02
kwesikhathi,N07
esadlulako,V
.,PUNCT
,
Ngokutshima,V
singatjho,V
bona,CONJ
",",PUNCT
lapha,DEM01
ifundo,N
ifuneka,V
khona,PRON15
khulu,N
",",PUNCT
kulapha,DEM01
ingasiza,V
ukudabula,V
iinketani,P
zomtlhago,N
",",PUNCT
kukulapha,P
umthangalasisekelo,V
",",PUNCT
ukuphatha,V
nekghono,COP
lomfundisi,N01
kukarisa,V
khona,PRON15
.,PUNCT
,
Amahlelo,N06
wezehlalakuhle,POS
wakarhulumende,REL
enze,V
ngcono,A
umtlhago,N
wepahla,POS
",",PUNCT
ngokunikela,V
ngezindlu,N10
eziziingidi,P
"ezi-2,6",REL
zizindlu,P
ezisekelwa,V
ngurhulumende,N
ngeemali,N
.,PUNCT
,
Begodu,ADV
kuyatlhogeka,V
ukobana,CONJ
sithokoze,V
ihlelo,N09
lokubuyiselwa,V
kweenarha,LOC
kubanikazi,N02
njengombana,ADV
isekelo,ADV
lamva,ADV
belingenziwa,V
msinyana,N01
begodu,ADV
ngcono,A
.,PUNCT
,
Ngaphezu,ADV
kwakho,POS15
koke,QUANT15
",",PUNCT
siyazikhakhazisa,V
ngomsebenzi,N03
omuhle,ADJ03
wamahlelo,N06
wezehlalakuhle,POS
.,PUNCT
,
Kodwana,CONJ
angeze,REL06
sazithokozisa,V
thina,PRON01
ngamatjhuguluko,P
ambalwa,REL06
.,PUNCT
,
Indikimba,V
yombuzo,N03
wangamalanga,N06
mayelana,N
nezefundo,N
",",PUNCT
zamaphilo,N06
amanzi,REL06
nokukhanjiswa,P
kwendle,N09
",",PUNCT
ngothi,N11
ingabe,V
ngiyiphi,CONJ
indlela,N09
engcono,REL09
yokunikelwa,V
kwemisebenzi,N04
le,DEM01
!,PUNCT
,
Mayelana,N
nalokhu,ADV
sisalindelwe,V
msebenzi,N03
omkhulu,ADJ03
.,PUNCT
,
Malunga,N
aHloniphekileko,REL
;,PUNCT
,
Izinga,N09
lobulelesi,N14
linomthelela,N03
omkhulu,ADJ03
ekutheni,V
amaSewula,N
Afrika,LOC
angavikeleki,V
.,PUNCT
,
Izinto,N10
ezenzeka,V
ngamalanga,N06
",",PUNCT
emiphakathini,N04
etlhagako,P
kuyingcenye,V
yezehlakalo,N08
zokusahlela,POS
kulinyazwe,V
ngesihluku,N07
.,PUNCT
,
EmaZikweni,N06
karhulumende,V
nemabubulweni,LOC
wangeQadi,M
kunekghonakalo,N
yokobana,POS
kunemikghwa,POS
emimbi,ADJ04
nokungasetjenziswa,REL
kuhle,ADJ05
kweentlabagelo,N
ngesibanga,N
sobukhohlakali,P
obukhona,ADV
",",PUNCT
lokhu,DEM01
kuzokuhlala,V
kumnako,N03
omkhulu,ADJ03
.,PUNCT
,
Kuyaziwa,N
bona,CONJ
inani,N05
lokubhebhedlha,REL
kobulelesi,N14
okwenzeka,V
emnyakeni,P
we-2002,PUNCT
sele,N
lirhobhile,REL
.,PUNCT
,
Kuneembalobalo,N
ezinganikelwa,V
ukusekela,V
lokhu,DEM01
.,PUNCT
,
Kodwana,CONJ
siyazi,V
bonyana,CONJ
ukwehla,V
lokhu,DEM01
akhange,V
kukhambe,V
msinyana,N01
ngendlela,N09
ebegade,V
ilindelwe,V
",",PUNCT
okungasenani,V
ingasi,V
nangebelo,COP
elisuka,V
ku-7,POS
ukuya,V
10%,PUNCT
ebegade,V
sizibekele,V
lona,PRON05
ukulwa,N
nobulelesi,N14
bangamalanga,N06
.,PUNCT
,
Ubulelesi,N14
bokuphula,V
nokukhuthuza,V
amakhaya,N06
namabhizinisi,N06
soloko,M
kusaragela,V
phambili,ADV
;,PUNCT
Ubulelesi,N14
obumayelana,V
nokutlhoriswa,V
kwabomma,P
nabentwana,P
abukabukwehla,N
ngesibalo,N07
esibonakalako,POS
",",PUNCT
lokhu,DEM01
kumraro,N
esinomnako,N03
omkhulu,ADJ03
ngawo,ADV
.,PUNCT
,
Lokhu,DEM01
kutjengisa,V
ubuthakathaka,N14
kutjhebiswano,POS
labomakhelwani,P
",",PUNCT
khulukhulu,N
ekwakheni,V
ubuhlobo,N14
bokuba,V
munye,ADJ01
lobo,DEM02
obuzakusiza,V
ekuvikeleni,V
nekupheliseni,V
ubulelesi,N14
.,PUNCT
,
Kubuye,V
kutjengise,V
godu,IDEOPH
nobuthakathaka,N14
obukhona,N14
kuHlelo,N05
eliQalene,V
nobuLelesi,N14
kwezoBulungiswa,V
.,PUNCT
,
Lokhu,DEM01
kulirhubhululo,N
elenziwa,V
nakuvuselelwa,V
iimilo,POS
zeembotjhwa,V
.,PUNCT
,
Lokhu,DEM01
kuveza,V
nobuthakathaka,N14
bokwenza,V
izinto,N10
msinyana,N01
",",PUNCT
obukhona,ADV
kuhlelo,N05
lamakhotho,P
.,PUNCT
,
Lokhu,DEM01
kufaka,V
hlangana,N
umthangalasisekelo,V
nokuphatha,V
.,PUNCT
,
Lokhu,DEM01
ngokuhlangana,V
nalokho,ADV
okutjhejiweko,N
lokha,CONJ
nakusungula,V
ngamatjhuguluko,P
azokulethwa,V
kuHlelo,N05
eliQalene,V
nobuLelesi,N14
kwezoBulungiswa,V
.,PUNCT
,
Nasenza,V
lokhu,DEM01
kufanele,V
bona,CONJ
singakhohlwa,V
bona,CONJ
sihlola,N07
ihlelo,N09
elitjhejwe,V
khulu,N
kunanyana,V
ngiliphi,P
elikhe,POS
lathatjelwa,REL
enarheni,LOC
.,PUNCT
,
Lokhu,DEM01
kubangelwa,V
matjhuguluko,POS
lawo,POS05
amaziko,N06
la,DEM01
abe,V
nawo,ADV
",",PUNCT
aphathelene,V
nekambiso,ADV
yemikhuba,N04
enzinze,REL
kusiko,N05
lamalungelo,N06
wobuntu,N14
",",PUNCT
ihlalo,N09
nokuvangana,V
kwabantu,N02
",",PUNCT
namahlelo,N06
wabo,N
wokuziphendulela,V
.,PUNCT
,
Kodwana,CONJ
asingazikhohlisi,V
:,PUNCT
mayelana,N
nehlalakuhle,P
yepilo,N
yethu,POS09
",",PUNCT
amatjhuguluko,N
anjengalawa,ADV
asakhasa,V
.,PUNCT
,
Isese,COP
yide,P
indlela,N09
ekumele,V
siyikhambe,V
.,PUNCT
,
Nginesiqiniseko,COP
sokobana,N
amaLunga,N06
aHloniphekileko,REL
azakuvumelana,V
nami,ADV
lokha,CONJ
nangithi,V
ubuntu,N14
obulethwe,V
matjhuguluko,POS
wentando,N09
yenengi,POS09
bufanele,V
butjhunyayelwe,V
ngehloso,N05
yokuthi,V
bufikelele,V
emiphakathini,N04
enehlalakuhle,REL
eqokamileko,P
.,PUNCT
,
Mayelana,N
nalokhu,ADV
",",PUNCT
sisebenzise,V
umthetho,N03
",",PUNCT
iimvumelwano,N
zeentjhabatjhaba,N
",",PUNCT
ikambisolawulo,N
namajima,P
ukuqinisekisa,V
bona,CONJ
kuba,V
nemizamo,N04
etjhujileko,POS
yokwenza,V
ngcono,A
ubujamo,N
bepilo,N
yabantwana,N02
",",PUNCT
abomma,POS
",",PUNCT
abantu,N02
abakhubazekileko,REL
nabalupheleko,P
.,PUNCT
,
Ngokusetjenziswa,P
kwamajima,N
wesekelombono,N
begodu,ADV
nangetjhebiswano,POS
esilakhileko,N
neenhlangano,ADV
ezijamele,V
iinqhema,N
zabantu,N02
abaqokamileko,N
kwezehlalakuhle,REL
",",PUNCT
senze,V
ngcono,A
neendlela,P
zokuyelelisa,V
mayelana,N
neendaba,P
ezibathintako,POS
.,PUNCT
,
Njengendlela,ADV
yokuragela,POS
phambili,ADV
sikhuthaze,V
ukuhlanganyela,V
kokusebenza,V
ngeminako,N04
le,DEM01
.,PUNCT
,
Kuyinto,N09
esizikhakhazisa,REL
ngayo,ADV
ukwazi,V
bona,CONJ
",",PUNCT
amakhaya,N06
aphethwe,V
bomma,P
afumene,V
ngaphezu,ADV
kwenani,N05
loke,QUANT11
lemali,N09
yehlalakuhle,REL
",",PUNCT
ukufaka,V
hlangana,N
iinkumba,LOC
nesizo,POS
lezamaphilo,LOC
;,PUNCT
begodu,ADV
hlangana,N
namanye,ADV
amahlelo,N06
aphumelelako,N
kubekhona,REL
amajima,P
wokuhlatjelwa,REL
kwabentwana,V
newefundiso,N
ngokugoma,V
okunepilo,POS
.,PUNCT
,
Nanyana,N05
kunjalo,ADV
ukungabi,V
khona,PRON15
kwemisebenzi,N04
kumraro,N
omkhulu,ADJ03
kibomma,P
beendaweni,LOC
zemakhaya,POS
",",PUNCT
ilutjha,COP
nabantu,N02
abakhubazekileko,REL
.,PUNCT
,
Intumbantonga,V
inomthelela,N03
omumbi,ADJ03
khulu,N
phezu,ADV
kwabantu,N02
bengubo,N09
abasakhulako,POS
.,PUNCT
,
Inturhu,V
nokuhlukunyezwa,REL
kwabomma,P
nabentwana,P
kusezingeni,N05
eliphezulu,ADV
kwamambala,ADV
.,PUNCT
,
Koke,QUANT15
lokhu,DEM01
kumsebenzi,N03
ekufanele,V
kuqalanwe,V
nawo,ADV
esikhathini,N07
esizako,REL
.,PUNCT
,
Mma,N
.,PUNCT
Somlomo,POS
noSihlalo,N01
oHloniphekileko,REL
;,PUNCT
,
Lokhu,CONJ
kuhlangana,V
nokuzuza,V
okulethwe,V
yintando,N09
yenengi,POS04
;,PUNCT
neragelo,P
phambili,ADV
elenziwe,V
ngurhulumende,N
ukufikelela,V
amagunya,N06
ewanikelwe,V
bavowudi,P
.,PUNCT
,
Akukho,COP
ukuphikisa,V
esingaba,V
nakho,ADV
",",PUNCT
nangayiphi,P
indlela,N09
ekutheni,V
ipumelelo,N09
efikelelweko,POS
kusukela,V
ngomnyaka,LOC
we-1994,P
ibe,V
ngekarisako,P
.,PUNCT
,
Nanyana,N05
kunjalo,ADV
asithandabuzi,V
ukutjho,V
bonyana,CONJ
iinselela,N
zisese,V
khona,CONJ
.,PUNCT
,
Kuyatlhogeka,V
bonyana,CONJ
sizikhumbuze,V
ngefunisiso,N
elinombono,N03
wethemba,N05
nokuqinisela,V
",",PUNCT
ukuragela,N
phambili,ADV
netjhuguluko,P
",",PUNCT
likaMongameli,V
wangaphambilini,P
uNelson,N
Mandela,V
",",PUNCT
encwadini,N09
yomlando,N03
wakhe,POS01
i-Long,LOC
Walk,V
to,IDEOPH
Freedom,N
:,PUNCT
,
Ngikhambe,V
indlela,N09
ede,N14
leya,DEM03
",",PUNCT
eya,V
ekululekweni,N09
.,PUNCT
,
Ngilingile,V
ukungaphambuki,V
;,PUNCT
Ngibe,V
nobutjhapha,V
engibenzako,P
ekukhambeni,V
.,PUNCT
,
Kodwana,CONJ
ngirhubhulule,V
ifihlo,N09
yokobana,POS
ngemva,P
kokukhuphuka,V
umbundu,N03
",",PUNCT
ufumana,V
bona,CONJ
kusese,V
neminye,ADV
imibundu,N04
eminengi,POS06
ekufuneka,V
bona,CONJ
uyikhuphuke,V
.,PUNCT
,
Ngizinikele,M
ithutjana,V
lokobana,N
ngiphumule,V
lapha,DEM01
",",PUNCT
ngithole,V
imibono,N04
ekarisako,REL
engizombelezileko,N
",",PUNCT
ngiqale,V
ibanga,V
elingemva,ADV
kwami,POS15
engilikhambileko,POS
.,PUNCT
,
Kodwana,CONJ
ngizokuphumula,V
kwesikhatjhana,N
",",PUNCT
ngombana,CONJ
ikululeko,N09
iza,V
nokuziphendulela,V
",",PUNCT
begodu,ADV
angeze,REL06
ngalibaziseka,V
",",PUNCT
ngombana,CONJ
ikhambo,N
lami,POS05
elide,ADJ05
alikafiki,V
ekupheleni,V
.,PUNCT
,
Eenyangeni,LOC
ezimbalwa,REL10
ukusuka,V
gadesi,ADV
abantu,N02
benarha,LOC
yekhethu,A
bazokuphakamisa,V
uburholi,N
obunyulwa,V
ngibo,P
",",PUNCT
khona,CONJ
buzakuragela,V
phambili,ADV
ngomsebenzi,N03
omuhle,ADJ03
wekutani,LOC
eyalwela,V
ikululeko,N09
nabanye,ADV
abasunguli,V
bentando,N09
yenengi,POS04
.,PUNCT
,
Nanyana,N05
iindlela,V
zethu,POS10
zokwenza,V
zingahluka,V
",",PUNCT
kodwana,CONJ
iminqopho,N
esifuna,V
ukuyifikelela,V
icacile,V
njengombana,N
ileyiwe,V
kumThethosisekelo,N03
:,PUNCT
ukuletha,V
intando,N09
yenengi,POS04
ebumbeneko,REL
",",PUNCT
engakhethululi,V
ngobuhlanga,ADV
",",PUNCT
engaqali,V
ubulili,N14
",",PUNCT
nenomphakathi,P
oragela,V
phambili,ADV
odlala,V
indima,N09
eqakathekileko,POS
ekwakhiweni,V
kwephasi,POS
elingcono,REL05
.,PUNCT
,
Eminyakeni,N04
esithandathu,N07
edlulileko,POS
",",PUNCT
abarholi,POS
bethu,POS02
babamba,V
i-Growth,N
Development,N
Summit,LOC
",",PUNCT
lapha,DEM01
bavumelana,N02
khona,CONJ
ngemisebenzi,N04
ekufanele,V
thina,PRON01
soke,QUANT01
siyenze,V
ekwenzeni,V
ngcono,A
ipilo,N
yamaSewula,V
Afrika,LOC
",",PUNCT
khulukhulu,N
mayelana,N
nokunciphisa,V
ukungabi,V
khona,CONJ
kwemisebenzi,N04
nomtlhago,P
bekufike,V
esiquntwini,N07
ngaphambi,ADV
komnyaka,POS
we-2014,POS
.,PUNCT
,
Lokhu,DEM01
kufaka,V
hlangana,N
:,PUNCT
,
Ukuletha,V
amathuba,N06
wemisebenzi,N04
",",PUNCT
imisebenzi,N04
engcono,REL04
nenesithunzi,P
",",PUNCT
koke,QUANT15
lokhu,DEM01
kuzakwenzeka,V
lokha,CONJ
nakutjalwa,V
iimali,COP
ezaneleko,N
",",PUNCT
amahlelo,N06
wemisebenzi,N04
yomphakathi,N03
",",PUNCT
itjhebiswano,N
namano,ADV
wamabubulo,N06
",",PUNCT
ukuthenga,V
kwangenarheni,LOC
",",PUNCT
ukuthuthukisa,V
amabubulo,N06
amancani,COP
nokusekelwa,V
kwamabhizinisi,N06
wehlanganisela,V
;,PUNCT
,
Ukulwisana,N
neenselela,P
eziphathelene,V
nokutjalwa,V
kweemali,LOC
ngokonga,V
imali,N09
",",PUNCT
ukukhutjhwa,N
kuhle,ADJ05
kweensetjenziswa,N
ngokusebenzisa,V
imali,N09
ebulungelwe,V
umhlalaphasi,N
",",PUNCT
yezindlu,N10
",",PUNCT
imali,N09
efakwe,V
mabubulo,N06
arhweba,REL
ngemali,N09
nokuthuthukiswa,V
kwabanzima,P
ngomnotho,N03
;,PUNCT
,
Ukukhuliswa,N
kokulingana,V
",",PUNCT
ukulolwa,V
kwamakghono,N
",",PUNCT
ukuvezwa,V
kwamathuba,N06
womnotho,N03
nokululwa,V
kokulethwa,V
kwamathuba,N06
wemisebenzi,N04
;,PUNCT
begodu,ADV
,
Nokutjheja,P
khulu,N
iindaba,DEM
zangenarheni,LOC
nokukghonakalisa,REL
ukuthuthukisa,V
",",PUNCT
kufakwe,V
hlangana,N
isibonelelo,N
somthangalasisekelo,COP
nokunikelwa,V
kwemisebenzi,N04
eziindingo,P
qangi,N
.,PUNCT
,
Nginesiqiniseko,COP
sokobana,N
",",PUNCT
njengengcenye,V
begodu,ADV
nokuzaliselela,V
eminqopheni,LOC
le,DEM01
",",PUNCT
amaSewula,N
Afrika,LOC
azokwehluka,V
mayelana,N
nesidingo,N07
sokwenziwa,V
ngcono,A
kwehlelo,N05
lezefundo,POS
;,PUNCT
ukunikela,V
ngesizo,POS
lezamaphilo,LOC
elimsinyana,V
nelinesithunzi,P
",",PUNCT
ukuthuthukisa,V
iindawo,LOC
zemakhaya,POS
nokuqinisekisa,V
bonyana,CONJ
kunokugoma,V
okwaneleko,N
;,PUNCT
nokuqinisa,V
isandla,N07
ekulwisaneni,N
nobulelesi,N14
nobukhohlakali,P
.,PUNCT
,
Angikhulumi,V
ngeendabezi,P
ngombana,CONJ
zifaka,V
koke,QUANT15
okwenzekako,N
namkha,CONJ
ngombana,CONJ
ukukhuluma,V
ngazo,ADV
kuzakwelapha,P
koke,QUANT15
ukugula,V
komphakathi,N03
wethu,POS03
.,PUNCT
,
Ngikhethe,COP
ukukhuluma,V
ngalokhu,ADV
ngehloso,N05
yokugandelela,V
iphuzu,N05
lokobana,N
iSewula,LOC
Afrika,LOC
ayitlhagiswa,V
zizinto,N
esizifuniselako,POS
.,PUNCT
,
Iselela,V
yethu,POS09
kutjhugulula,N
lokhu,DEM01
esikwaziko,N
kube,V
mahlelo,N06
namaphrojekti,LOC
kwenzelelwe,V
ukukhambisa,N
izinto,N10
msinyana,N01
.,PUNCT
,
Zoke,QUANT10
lezizinto,P
ezaziwako,POS
zisebantwini,LOC
boke,QUANT06
",",PUNCT
njengombana,ADV
kuveziwe,V
kumiNqopho,COP
yeMiliniyamu,N
yokuThuthukiswa,POS
kweenTjhaba,P
eziBumbeneko,P
.,PUNCT
,
Kunjalo,ADV
nje,ADV
ubuntu,N14
banamhlanjesi,POS
buqalene,V
nengozi,N09
yokobana,POS
ukufikelela,V
iminqopho,N
le,DEM01
kungahlehliswa,V
ngeminyaka,N04
eminengi,POS06
",",PUNCT
nakungasi,COP
litjhumimnyaka,P
njengomphumela,N03
wobujamo,N
obumbi,ADJ04
bomnotho,N03
obusele,V
buginye,P
umphakathi,N03
wephasi,V
loke,QUANT11
.,PUNCT
,
Lokhu,DEM01
okuthome,V
njengobujamo,N
obumbi,ADJ04
beemali,POS
emazikweni,N06
abolekisa,V
ngemali,N09
kuphenduke,V
kwaba,V
sikhathi,N07
esimbi,ADJ07
somnotho,N03
wephasiloke,V
",",PUNCT
esinemiphumela,N04
emimbi,ADJ04
kwezokukhiqiza,POS
nokurhwebelana,V
.,PUNCT
,
Singabalekela,V
amarhamaru,P
",",PUNCT
ukubekwa,V
kwesikhathi,N07
esincani,LOC
nobutjhapha,V
babaphathi,N02
bamabubulo,N06
amakhulu,ADJ06
",",PUNCT
lawo,DEM02
abe,V
nesandla,N07
kilobu,V
bujamo,P
obumbi,ADJ04
bomnotho,N03
.,PUNCT
,
Singaqalekisa,V
imithethomgomo,N
karhulumende,V
leyo,DEM02
ebalekela,V
iqiniso,N05
",",PUNCT
bese,V
ivumele,V
ukurhweba,V
ngokungemthetho,P
kwamabubulo,N06
bese,V
lokho,DEM02
kuletha,V
itjharagano,V
emahlelweni,N06
weemali,P
.,PUNCT
,
Singakwazi,V
ukukwenza,V
koke,QUANT15
lokhu,DEM01
;,PUNCT
begodu,ADV
singalithola,V
isekelo,ADV
kilokho,V
.,PUNCT
,
Umsebenzi,N03
wethu,POS03
oqakathekileko,REL
kukwamukela,V
ngokuzeleko,CONJ
umphumela,N03
wokuthuthuka,V
lokhu,DEM01
emnothweni,N03
nesifundeni,POS
sethu,POS07
",",PUNCT
bese,V
siza,V
neempendulo,POS
ezizakunciphisa,V
umthelela,N03
khulukhulu,N
kumabubulo,N06
aqokamileko,N
womphakathi,N03
wethu,POS03
.,PUNCT
,
Esikwaziko,N
kukobana,N
ibhoduluko,N
lelawulo,POS
enarheni,LOC
yekhethu,A
nemithethomgomo,N
yesAbelo,N
seeMali,POS
ephikisa,V
ikambiso,N
yemizombe,V
esayamukelako,P
",",PUNCT
yasisiza,V
ekutheni,V
sibalekele,V
ubudisi,N
obukhulu,ADJ04
bomthelela,N03
lo,DEM01
.,PUNCT
,
Kodwana,CONJ
soke,QUANT01
siyazi,V
ukuthi,CONJ
ngombana,CONJ
singenelele,V
kuhlanganisela,V
yomnotho,N03
",",PUNCT
ifuneko,N
yokuthi,V
sikhuphele,V
imikhiqizo,N04
yethu,POS04
ngaphetjheya,P
inciphile,V
;,PUNCT
Ukuthola,V
isizo,N
leemali,COP
nengeniso,P
lokusikimisa,REL
ibhizinisi,N05
kusebujameni,LOC
obumbi,ADJ04
;,PUNCT
ukuncipha,V
kokufuneka,V
kwezinto,N10
kwehlise,V
umkhiqizo,N03
;,PUNCT
ukuvezwa,V
kwamathuba,N06
wemisebenzi,N04
kuthinteke,V
kumbi,ADJ05
begodu,ADV
kwamanye,POS15
amabubulo,N06
ukuphungulwa,V
kwabantu,N02
emsebenzini,N03
kusenzeka,V
.,PUNCT
,
Ubujamo,N
obubudisi,N
lobu,DEM01
buthomene,V
nesikhathi,N07
lapha,DEM01
ibhebhedlho-ntengo,P
nemali-nzalo,POS
zisese,V
phezulu,ADV
khulu,N
.,PUNCT
,
Seyiyoke,P
ipumelelo,N09
le,DEM01
itjhabalalisa,V
ingeniso,N
esilifunako,V
ekukhuliseni,V
ukunikelwa,V
kwemisebenzi,N04
karhulumende,V
nokuragisela,V
phambili,ADV
amaphrojekthi,N
womthangalasisekelo,POS
.,PUNCT
,
Kusesenjalo,COP
",",PUNCT
sikatelelekile,V
ukobana,CONJ
sehlise,V
ibonelo,P
phambili,ADV
mayelana,N
nokukhula,V
komnotho,N03
nokuvezwa,V
kwamathuba,N06
wemisebenzi,N04
.,PUNCT
,
Nanyana,N05
kunjalo,ADV
siyazi,V
bonyana,CONJ
iSewula,LOC
Afrika,LOC
ayikathinteki,V
kumbi,ADJ05
khulu,N
njengeenarha,V
ezinye,ADJ00
ezinengi,POS06
.,PUNCT
,
Kwamambala,ADV
esikhathini,V
lapha,CONJ
ezinye,ADJ00
iinarha,N
bezisebujameni,REL
namkha,CONJ
bezihlongoza,V
ukugirika,N
komnotho,N03
",",PUNCT
iSewula,LOC
Afrika,LOC
nezinye,ADV
iinarha,N
zephasi,POS
zisajamele,V
ukukhulisa,V
umnotho,N03
",",PUNCT
nanyana,N05
lokhu,DEM01
kukhamba,N11
kancani,ADV
.,PUNCT
,
Malungana,N06
nalokhu,ADV
maLunga,N
aHloniphekileko,REL
ngiyathaba,V
ukuthi,CONJ
nginibikele,V
bonyana,CONJ
ekuthintaneni,V
kwami,POS15
ne-Ofisi,N
yobuMongameli,V
nabarholi,P
